time	V(To_Dekoder,N002)
1.537222791890200e-001	7.897491e-001
1.537228294115630e-001	7.656555e-001
1.537232657256044e-001	7.471619e-001
1.537237952794250e-001	7.254944e-001
1.537243892834597e-001	7.021027e-001
1.537251015323367e-001	6.753082e-001
1.537259248332201e-001	6.460114e-001
1.537270816302452e-001	6.078339e-001
1.537287250162242e-001	5.592957e-001
1.537316536104023e-001	4.877319e-001
1.537375107987585e-001	3.808289e-001
1.537446483242652e-001	2.937317e-001
1.537515511826577e-001	2.443085e-001
1.537586857001343e-001	2.178040e-001
1.537664423878708e-001	2.059174e-001
1.537754787987836e-001	2.047424e-001
1.537860303401558e-001	2.125854e-001
1.537993177394588e-001	2.290649e-001
1.538163242807683e-001	2.540283e-001
1.538400781522933e-001	2.898254e-001
1.538755268713168e-001	3.401794e-001
1.539386127332341e-001	4.212952e-001
1.539816520794336e-001	4.706116e-001
1.540304615436652e-001	5.202637e-001
1.540411098945702e-001	5.301134e-001
1.540517582454751e-001	5.397214e-001
1.540624065963801e-001	5.490878e-001
1.540730549472851e-001	5.582126e-001
1.540837032981900e-001	5.670957e-001
1.540943516490950e-001	5.757372e-001
1.541050000000000e-001	5.841370e-001
1.541050188222144e-001	5.841370e-001
1.541050564666432e-001	5.841980e-001
1.541051317555008e-001	5.843506e-001
1.541052054348245e-001	5.845642e-001
1.541052942553796e-001	5.848694e-001
1.541053895421794e-001	5.853271e-001
1.541056276836078e-001	5.871277e-001
1.541058443109897e-001	5.896301e-001
1.541062519566577e-001	5.965881e-001
1.541070672479938e-001	6.171570e-001
1.541080533613067e-001	6.533508e-001
1.541094598943666e-001	7.250671e-001
1.541110362654410e-001	8.264160e-001
1.541118560539535e-001	8.883057e-001
1.541123466960199e-001	9.290771e-001
1.541125347086525e-001	9.453125e-001
1.541127444040703e-001	9.636536e-001
1.541128284354469e-001	9.709778e-001
1.541129444297906e-001	9.809875e-001
1.541130811785952e-001	9.927063e-001
1.541132329997583e-001	1.005615e+000
1.541135366420845e-001	1.030975e+000
1.541138781881147e-001	1.058929e+000
1.541143169079396e-001	1.094086e+000
1.541145230231502e-001	1.110321e+000
1.541145877695788e-001	1.115356e+000
1.541147172624361e-001	1.125336e+000
1.541147620951792e-001	1.128784e+000
1.541148171217781e-001	1.132965e+000
1.541148468769724e-001	1.135254e+000
1.541148718406548e-001	1.137146e+000
1.541148934483274e-001	1.138763e+000
1.541149139282315e-001	1.140350e+000
1.541149362243095e-001	1.142029e+000
1.541149564145737e-001	1.143555e+000
1.541149783561170e-001	1.145233e+000
1.541150000000000e-001	1.146851e+000
1.541150021643883e-001	1.147003e+000
1.541150064931649e-001	1.147339e+000
1.541150151507181e-001	1.147980e+000
1.541150324658245e-001	1.149323e+000
1.541150586882440e-001	1.151245e+000
1.541150958793305e-001	1.154053e+000
1.541151358404889e-001	1.157013e+000
1.541151785477027e-001	1.160217e+000
1.541152305128751e-001	1.164093e+000
1.541153060570087e-001	1.169647e+000
1.541154292208099e-001	1.178711e+000
1.541169436414520e-001	1.282745e+000
1.541186744079001e-001	1.387360e+000
1.541221359407962e-001	1.559814e+000
1.541290590065886e-001	1.811066e+000
1.541385795195215e-001	2.030365e+000
1.541491694260642e-001	2.162415e+000
1.541619523528444e-001	2.236908e+000
1.541775982583254e-001	2.273834e+000
1.541988072418825e-001	2.289825e+000
1.542279720395688e-001	2.294739e+000
1.542738344602102e-001	2.295624e+000
1.545210000000000e-001	2.295837e+000
1.545310000000000e-001	2.295837e+000
1.545310389574190e-001	2.295837e+000
1.545311168722569e-001	2.295776e+000
1.545311596259999e-001	2.295746e+000
1.545312139058176e-001	2.295685e+000
1.545312610142163e-001	2.295624e+000
1.545313120208728e-001	2.295502e+000
1.545313646740010e-001	2.295380e+000
1.545314228356191e-001	2.295197e+000
1.545314905469593e-001	2.294922e+000
1.545315720235132e-001	2.294525e+000
1.545316702050690e-001	2.293915e+000
1.545317888379013e-001	2.292969e+000
1.545319328153462e-001	2.291595e+000
1.545321083567711e-001	2.289520e+000
1.545323236908067e-001	2.286346e+000
1.545325887008047e-001	2.281586e+000
1.545329170050919e-001	2.274292e+000
1.545333248973767e-001	2.263184e+000
1.545338349411927e-001	2.246185e+000
1.545344734386494e-001	2.220520e+000
1.545351490473280e-001	2.188385e+000
1.545358178177978e-001	2.151672e+000
1.545364358641679e-001	2.113281e+000
1.545371972806086e-001	2.060730e+000
1.545380777222543e-001	1.993439e+000
1.545393737464079e-001	1.886963e+000
1.545395453477812e-001	1.872101e+000
1.545398885505278e-001	1.841370e+000
1.545403135945068e-001	1.802673e+000
1.545410000000000e-001	1.739258e+000
1.545410097734246e-001	1.738373e+000
1.545410293202739e-001	1.736511e+000
1.545417385916628e-001	1.671943e+000
1.545424478630516e-001	1.609908e+000
1.545431571344404e-001	1.550407e+000
1.545438664058293e-001	1.493439e+000
1.545445756772181e-001	1.439005e+000
1.545452849486069e-001	1.387105e+000
1.545459942199957e-001	1.337738e+000
1.545509982134161e-001	1.010132e+000
1.545518925760360e-001	9.590759e-001
1.545536813012758e-001	8.682556e-001
1.545544938190213e-001	8.290405e-001
1.545550496845178e-001	8.036194e-001
1.545555811124920e-001	7.801514e-001
1.545560315070212e-001	7.609558e-001
1.545565550693134e-001	7.393799e-001
1.545571449370884e-001	7.160034e-001
1.545578185961064e-001	6.904297e-001
1.545586048729824e-001	6.621704e-001
1.545596749895055e-001	6.263123e-001
1.545612030550473e-001	5.801697e-001
1.545638162022359e-001	5.138245e-001
1.545689803442326e-001	4.136658e-001
1.545756344724846e-001	3.256226e-001
1.545827667224329e-001	2.692871e-001
1.545898196577056e-001	2.404785e-001
1.545976510699693e-001	2.280273e-001
1.546064526883305e-001	2.278442e-001
1.546170750301062e-001	2.381287e-001
1.546301403242587e-001	2.579956e-001
1.546472645627897e-001	2.882996e-001
1.546707014382652e-001	3.305664e-001
1.547063600155967e-001	3.905945e-001
1.547688774044276e-001	4.842834e-001
1.548208474807207e-001	5.534363e-001
1.548604845808002e-001	5.978699e-001
1.548715582121145e-001	6.094821e-001
1.548826318434287e-001	6.207331e-001
1.548937054747430e-001	6.316229e-001
1.549047791060572e-001	6.421515e-001
1.549158527373715e-001	6.523188e-001
1.549269263686857e-001	6.621249e-001
1.549380000000000e-001	6.715698e-001
1.549380334930366e-001	6.716003e-001
1.549381004791099e-001	6.716919e-001
1.549381942315450e-001	6.719666e-001
1.549382863554635e-001	6.722717e-001
1.549383722518781e-001	6.726990e-001
1.549386033254460e-001	6.743774e-001
1.549388231845988e-001	6.768494e-001
1.549391929062225e-001	6.829224e-001
1.549399323494697e-001	7.007751e-001
1.549409086415177e-001	7.351074e-001
1.549422438867856e-001	8.006287e-001
1.549438306357095e-001	8.995056e-001
1.549446088319577e-001	9.565430e-001
1.549450824689400e-001	9.947510e-001
1.549452800979365e-001	1.011230e+000
1.549453828506481e-001	1.019806e+000
1.549455130870942e-001	1.030670e+000
1.549456007466595e-001	1.037933e+000
1.549457179482102e-001	1.047546e+000
1.549458581055449e-001	1.058960e+000
1.549460035784176e-001	1.070709e+000
1.549462093091015e-001	1.087097e+000
1.549464359472401e-001	1.104889e+000
1.549467314211921e-001	1.127716e+000
1.549470964042624e-001	1.155273e+000
1.549475552260645e-001	1.189178e+000
1.549477255001261e-001	1.201538e+000
1.549478254425360e-001	1.208710e+000
1.549478416590872e-001	1.209869e+000
1.549478740921895e-001	1.212158e+000
1.549478960310356e-001	1.213715e+000
1.549479168179279e-001	1.215179e+000
1.549479392087490e-001	1.216797e+000
1.549479594770709e-001	1.218231e+000
1.549479777925387e-001	1.219513e+000
1.549480000000000e-001	1.221069e+000
1.549480022207461e-001	1.221222e+000
1.549480066622384e-001	1.221558e+000
1.549480155452229e-001	1.222198e+000
1.549480333111920e-001	1.223450e+000
1.549480601378789e-001	1.225342e+000
1.549480967811651e-001	1.227905e+000
1.549481365511116e-001	1.230682e+000
1.549481792123985e-001	1.233643e+000
1.549482318875819e-001	1.237305e+000
1.549483076144406e-001	1.242523e+000
1.549484320262332e-001	1.251068e+000
1.549499516918033e-001	1.348663e+000
1.549516884524549e-001	1.446777e+000
1.549551619737580e-001	1.608459e+000
1.549621090163642e-001	1.842865e+000
1.549720258964403e-001	2.053436e+000
1.549828250425181e-001	2.175873e+000
1.549961298647869e-001	2.244507e+000
1.550121997397093e-001	2.277222e+000
1.550345527767612e-001	2.291016e+000
1.550651968923621e-001	2.295013e+000
1.551150333369323e-001	2.295654e+000
1.553583019982417e-001	2.295868e+000
1.553640000000000e-001	2.295868e+000
1.553640151286314e-001	2.295837e+000
1.553640453858942e-001	2.295868e+000
1.553640768083253e-001	2.295837e+000
1.553641045911119e-001	2.295807e+000
1.553641390274572e-001	2.295807e+000
1.553642024768607e-001	2.295746e+000
1.553642451392739e-001	2.295685e+000
1.553642943804577e-001	2.295563e+000
1.553643481351761e-001	2.295441e+000
1.553644038755089e-001	2.295288e+000
1.553644685129156e-001	2.295013e+000
1.553645451275934e-001	2.294647e+000
1.553646380634871e-001	2.294128e+000
1.553647500049408e-001	2.293335e+000
1.553648854447242e-001	2.292114e+000
1.553650506866597e-001	2.290253e+000
1.553652522005800e-001	2.287476e+000
1.553655008602372e-001	2.283264e+000
1.553658066447927e-001	2.276917e+000
1.553661877704431e-001	2.267212e+000
1.553666606440445e-001	2.252441e+000
1.553672547915327e-001	2.229828e+000
1.553679956921515e-001	2.196106e+000
1.553686625895406e-001	2.160706e+000
1.553692981507893e-001	2.122253e+000
1.553700232233679e-001	2.073334e+000
1.553708726244642e-001	2.009857e+000
1.553720548873663e-001	1.914825e+000
1.553721492719848e-001	1.906860e+000
1.553723380412218e-001	1.890411e+000
1.553727155796957e-001	1.856934e+000
1.553732449230522e-001	1.808990e+000
1.553740000000000e-001	1.739471e+000
1.553740111745690e-001	1.738434e+000
1.553740335237070e-001	1.736359e+000
1.553744358081909e-001	1.699303e+000
1.553748380926748e-001	1.663133e+000
1.553752403771587e-001	1.627846e+000
1.553756426616426e-001	1.593444e+000
1.553760449461265e-001	1.559927e+000
1.553764472306104e-001	1.527293e+000
1.553768495150943e-001	1.495544e+000
1.553797102047576e-001	1.290161e+000
1.553854315840841e-001	9.301453e-001
1.553855933360749e-001	9.211426e-001
1.553859168400565e-001	9.048462e-001
1.553865638480197e-001	8.729858e-001
1.553871862444239e-001	8.432312e-001
1.553877475092944e-001	8.172913e-001
1.553882977317756e-001	7.927551e-001
1.553889246141173e-001	7.658386e-001
1.553894666537726e-001	7.434387e-001
1.553900770023840e-001	7.192078e-001
1.553906835509352e-001	6.961670e-001
1.553915286105143e-001	6.657715e-001
1.553925558313043e-001	6.313477e-001
1.553941138830784e-001	5.841980e-001
1.553965564144749e-001	5.216675e-001
1.554014414772678e-001	4.255066e-001
1.554080163701140e-001	3.365173e-001
1.554151928605475e-001	2.782593e-001
1.554222629485368e-001	2.487793e-001
1.554300887087056e-001	2.363892e-001
1.554388720711044e-001	2.367859e-001
1.554495112625845e-001	2.481079e-001
1.554625933822391e-001	2.694092e-001
1.554797766358724e-001	3.017273e-001
1.555032917753341e-001	3.464661e-001
1.555391735111950e-001	4.097595e-001
1.556022923102231e-001	5.077515e-001
1.556617155651005e-001	5.883789e-001
1.556904017896666e-001	6.198425e-001
1.557386500890881e-001	6.680908e-001
1.557710000000000e-001	6.961670e-001
1.557710306434003e-001	6.961975e-001
1.557710919302008e-001	6.962891e-001
1.557711802995313e-001	6.965027e-001
1.557712688633707e-001	6.968079e-001
1.557713508074872e-001	6.971741e-001
1.557714598303943e-001	6.978149e-001
1.557715738515812e-001	6.987305e-001
1.557717779863102e-001	7.008667e-001
1.557720910283191e-001	7.055664e-001
1.557727171123368e-001	7.194214e-001
1.557736765490009e-001	7.504578e-001
1.557748947078718e-001	8.063049e-001
1.557765145896150e-001	9.016418e-001
1.557772468248566e-001	9.527283e-001
1.557777006837892e-001	9.879761e-001
1.557779618315817e-001	1.009186e+000
1.557780851096067e-001	1.019379e+000
1.557781680326816e-001	1.026276e+000
1.557782588441798e-001	1.033813e+000
1.557783504370359e-001	1.041351e+000
1.557784386342827e-001	1.048553e+000
1.557785581817628e-001	1.058319e+000
1.557786875671230e-001	1.068787e+000
1.557789321940537e-001	1.088257e+000
1.557791661458966e-001	1.106598e+000
1.557795901535878e-001	1.139069e+000
1.557800927018148e-001	1.176727e+000
1.557802723081198e-001	1.189880e+000
1.557806315207296e-001	1.215637e+000
1.557807603215305e-001	1.224762e+000
1.557808418439249e-001	1.230499e+000
1.557808817387633e-001	1.233276e+000
1.557809054486826e-001	1.234924e+000
1.557809255386087e-001	1.236328e+000
1.557809482155157e-001	1.237915e+000
1.557809686434407e-001	1.239319e+000
1.557809763480388e-001	1.239838e+000
1.557809845908038e-001	1.240448e+000
1.557810000000000e-001	1.241516e+000
1.557810015409196e-001	1.241608e+000
1.557810046227589e-001	1.241821e+000
1.557810107864373e-001	1.242249e+000
1.557810231137943e-001	1.243073e+000
1.557810443509733e-001	1.244537e+000
1.557810868253312e-001	1.247467e+000
1.557811269300664e-001	1.250244e+000
1.557811725490645e-001	1.253357e+000
1.557812166053455e-001	1.256378e+000
1.557812914760522e-001	1.261444e+000
1.557813983854055e-001	1.268646e+000
1.557828454286596e-001	1.360291e+000
1.557844991923785e-001	1.452972e+000
1.557878067198163e-001	1.606934e+000
1.557944217746919e-001	1.831879e+000
1.558045316993077e-001	2.049896e+000
1.558151167107154e-001	2.172791e+000
1.558285784174520e-001	2.243652e+000
1.558442748707676e-001	2.276550e+000
1.558667612909919e-001	2.290863e+000
1.558966990111553e-001	2.295013e+000
1.559465227847188e-001	2.295685e+000
1.561594462091308e-001	2.295807e+000
1.561870000000000e-001	2.295868e+000
1.561970000000000e-001	2.295868e+000
1.561970389543496e-001	2.295837e+000
1.561971168630486e-001	2.295807e+000
1.561971595754600e-001	2.295776e+000
1.561972138299654e-001	2.295715e+000
1.561972609425443e-001	2.295654e+000
1.561973119402521e-001	2.295563e+000
1.561973645888732e-001	2.295380e+000
1.561974227236944e-001	2.295227e+000
1.561974904229416e-001	2.294952e+000
1.561975718333869e-001	2.294525e+000
1.561976699759493e-001	2.293915e+000
1.561977884613363e-001	2.292999e+000
1.561979323287710e-001	2.291595e+000
1.561981075662588e-001	2.289520e+000
1.561983226211944e-001	2.286377e+000
1.561985870082017e-001	2.281616e+000
1.561989146519009e-001	2.274353e+000
1.561993212678260e-001	2.263306e+000
1.561998297908345e-001	2.246429e+000
1.562004655882737e-001	2.220917e+000
1.562011411451677e-001	2.188843e+000
1.562018100765813e-001	2.152191e+000
1.562024284621261e-001	2.113831e+000
1.562031880801869e-001	2.061462e+000
1.562040486509917e-001	1.995819e+000
1.562053808126477e-001	1.886444e+000
1.562055564489367e-001	1.871246e+000
1.562059077215147e-001	1.839813e+000
1.562062974548440e-001	1.804321e+000
1.562070000000000e-001	1.739471e+000
1.562070107949664e-001	1.738464e+000
1.562070323848991e-001	1.736450e+000
1.562074210036880e-001	1.700638e+000
1.562078096224769e-001	1.665651e+000
1.562081982412659e-001	1.631488e+000
1.562085868600548e-001	1.598150e+000
1.562089754788437e-001	1.565636e+000
1.562093640976326e-001	1.533947e+000
1.562097527164216e-001	1.503082e+000
1.562125162278095e-001	1.302826e+000
1.562180432505854e-001	9.507141e-001
1.562183304587392e-001	9.345703e-001
1.562189048750467e-001	9.053955e-001
1.562196632685057e-001	8.678894e-001
1.562202817976836e-001	8.384094e-001
1.562208363003495e-001	8.128357e-001
1.562213761633511e-001	7.887878e-001
1.562219099903367e-001	7.658386e-001
1.562224264821128e-001	7.444153e-001
1.562230223309346e-001	7.206726e-001
1.562236485849879e-001	6.967163e-001
1.562244636341693e-001	6.672058e-001
1.562254273315963e-001	6.345520e-001
1.562269398903928e-001	5.880737e-001
1.562292410585586e-001	5.277100e-001
1.562338433948902e-001	4.337769e-001
1.562402799065783e-001	3.421631e-001
1.562474721769837e-001	2.794495e-001
1.562544785912167e-001	2.470703e-001
1.562621986552286e-001	2.323303e-001
1.562707701266178e-001	2.306213e-001
1.562811139608658e-001	2.396240e-001
1.562937044176624e-001	2.582397e-001
1.563101485128852e-001	2.872314e-001
1.563323318017804e-001	3.273621e-001
1.563656394740917e-001	3.837280e-001
1.564221583077398e-001	4.671631e-001
1.564909623327039e-001	5.551758e-001
1.565209623327039e-001	5.859985e-001
1.565709623327040e-001	6.310120e-001
1.566040000000000e-001	6.562195e-001
1.566040306882257e-001	6.562500e-001
1.566040920646771e-001	6.563416e-001
1.566041796877093e-001	6.565247e-001
1.566042679377903e-001	6.568298e-001
1.566043487668614e-001	6.571655e-001
1.566044594410979e-001	6.578064e-001
1.566047727976476e-001	6.607666e-001
1.566050714915391e-001	6.651306e-001
1.566056688793222e-001	6.780396e-001
1.566066301691512e-001	7.084045e-001
1.566078222075699e-001	7.620850e-001
1.566094613705703e-001	8.574219e-001
1.566102123523046e-001	9.093628e-001
1.566106867823943e-001	9.459839e-001
1.566109591374260e-001	9.681396e-001
1.566111187835103e-001	9.814758e-001
1.566112027756692e-001	9.885864e-001
1.566112917226841e-001	9.961243e-001
1.566113445625785e-001	1.000610e+000
1.566114120081579e-001	1.006317e+000
1.566115184645831e-001	1.015228e+000
1.566116388823142e-001	1.025299e+000
1.566117680286665e-001	1.036011e+000
1.566119664922375e-001	1.052246e+000
1.566122801919607e-001	1.077393e+000
1.566129075914070e-001	1.126526e+000
1.566132130902962e-001	1.149902e+000
1.566133890022216e-001	1.163055e+000
1.566136481761491e-001	1.182190e+000
1.566137580285133e-001	1.190216e+000
1.566137802952716e-001	1.191803e+000
1.566138248287882e-001	1.195007e+000
1.566138526834088e-001	1.197052e+000
1.566138772940411e-001	1.198822e+000
1.566138987658555e-001	1.200378e+000
1.566139191236579e-001	1.201813e+000
1.566139409403934e-001	1.203400e+000
1.566139612742935e-001	1.204865e+000
1.566139775891445e-001	1.206024e+000
1.566140000000000e-001	1.207611e+000
1.566140022410855e-001	1.207764e+000
1.566140067232567e-001	1.208099e+000
1.566140156875989e-001	1.208740e+000
1.566140336162833e-001	1.210022e+000
1.566140605553383e-001	1.211945e+000
1.566140970618937e-001	1.214508e+000
1.566141368494351e-001	1.217316e+000
1.566141795058456e-001	1.220367e+000
1.566142324197478e-001	1.224091e+000
1.566143082152940e-001	1.229370e+000
1.566144331686459e-001	1.238068e+000
1.566159558488758e-001	1.337067e+000
1.566176960548528e-001	1.436554e+000
1.566211764668068e-001	1.600464e+000
1.566281372907148e-001	1.838165e+000
1.566379756461294e-001	2.049835e+000
1.566487500742197e-001	2.173828e+000
1.566619562775544e-001	2.243347e+000
1.566779725227285e-001	2.276733e+000
1.567001181850517e-001	2.290863e+000
1.567305395520801e-001	2.294983e+000
1.567796667094044e-001	2.295654e+000
1.570260240973076e-001	2.295837e+000
1.570300000000000e-001	2.295868e+000
1.570300111143203e-001	2.295868e+000
1.570300333429610e-001	2.295868e+000
1.570300669693251e-001	2.295837e+000
1.570300947246336e-001	2.295837e+000
1.570301274160776e-001	2.295776e+000
1.570301752688333e-001	2.295746e+000
1.570302193334539e-001	2.295715e+000
1.570302669191142e-001	2.295654e+000
1.570303221845296e-001	2.295532e+000
1.570303742937884e-001	2.295380e+000
1.570304349624913e-001	2.295166e+000
1.570305042556202e-001	2.294891e+000
1.570305898604372e-001	2.294434e+000
1.570306913952017e-001	2.293793e+000
1.570308155831210e-001	2.292755e+000
1.570309653964712e-001	2.291290e+000
1.570311494202844e-001	2.288971e+000
1.570313746933199e-001	2.285522e+000
1.570316532679675e-001	2.280273e+000
1.570319984477450e-001	2.272247e+000
1.570324288976935e-001	2.259949e+000
1.570329679464791e-001	2.241180e+000
1.570336449763801e-001	2.212799e+000
1.570343046426932e-001	2.180267e+000
1.570349520078054e-001	2.143585e+000
1.570355956730021e-001	2.102570e+000
1.570363815412461e-001	2.046997e+000
1.570373040922168e-001	1.975250e+000
1.570384741923564e-001	1.877991e+000
1.570385623474580e-001	1.870239e+000
1.570386798875935e-001	1.859741e+000
1.570389149678646e-001	1.838593e+000
1.570393851284066e-001	1.795593e+000
1.570400000000000e-001	1.738708e+000
1.570400065084517e-001	1.738098e+000
1.570400195253551e-001	1.736877e+000
1.570404918529931e-001	1.693376e+000
1.570409641806311e-001	1.651068e+000
1.570414365082690e-001	1.609954e+000
1.570419088359071e-001	1.570032e+000
1.570423811635450e-001	1.531304e+000
1.570428534911830e-001	1.493769e+000
1.570433258188210e-001	1.457428e+000
1.570466581460937e-001	1.220764e+000
1.570506174342951e-001	9.728699e-001
1.570513028781856e-001	9.350281e-001
1.570526737659665e-001	8.659668e-001
1.570534063879442e-001	8.305969e-001
1.570539640905471e-001	8.049011e-001
1.570545033834123e-001	7.808838e-001
1.570550467187513e-001	7.575378e-001
1.570555752814973e-001	7.356262e-001
1.570561695783347e-001	7.119446e-001
1.570568081023918e-001	6.875610e-001
1.570576301624467e-001	6.578064e-001
1.570586180858498e-001	6.244202e-001
1.570601569378735e-001	5.772705e-001
1.570625260430376e-001	5.154419e-001
1.570672642533658e-001	4.193420e-001
1.570737312160362e-001	3.276367e-001
1.570808786091588e-001	2.649536e-001
1.570878276565764e-001	2.317200e-001
1.570954675056120e-001	2.151794e-001
1.571039147356912e-001	2.109375e-001
1.571140416642426e-001	2.164612e-001
1.571262102116408e-001	2.304382e-001
1.571420104397671e-001	2.532959e-001
1.571630292280354e-001	2.851563e-001
1.571941119197836e-001	3.296051e-001
1.572451180059495e-001	3.921967e-001
1.573349878276683e-001	4.854431e-001
1.573649878276683e-001	5.090637e-001
1.574070000000000e-001	5.375366e-001
1.574370000000000e-001	5.547180e-001
1.574370307870413e-001	5.547333e-001
1.574370923611239e-001	5.548096e-001
1.574371781841747e-001	5.549927e-001
1.574372657649166e-001	5.552521e-001
1.574373438535653e-001	5.555878e-001
1.574374593887701e-001	5.562134e-001
1.574377623701538e-001	5.589447e-001
1.574380289317887e-001	5.626221e-001
1.574385620550586e-001	5.735474e-001
1.574395304116500e-001	6.026154e-001
1.574406646832341e-001	6.516418e-001
1.574423176043625e-001	7.497559e-001
1.574442512752079e-001	8.912048e-001
1.574447987806645e-001	9.366455e-001
1.574453045955327e-001	9.807129e-001
1.574455356964236e-001	1.000595e+000
1.574457018136387e-001	1.014648e+000
1.574458888068730e-001	1.030243e+000
1.574461026210579e-001	1.047791e+000
1.574465302494278e-001	1.082413e+000
1.574465572956603e-001	1.084595e+000
1.574466113881253e-001	1.088882e+000
1.574467195730553e-001	1.097397e+000
1.574468111874473e-001	1.104584e+000
1.574468523329206e-001	1.107803e+000
1.574468783231918e-001	1.109833e+000
1.574468994032909e-001	1.111465e+000
1.574469194043381e-001	1.113022e+000
1.574469413133235e-001	1.114716e+000
1.574469615838069e-001	1.116287e+000
1.574469775102582e-001	1.117523e+000
1.574470000000000e-001	1.119263e+000
1.574470022489742e-001	1.119431e+000
1.574470067469225e-001	1.119781e+000
1.574470157428192e-001	1.120483e+000
1.574470337346126e-001	1.121857e+000
1.574470607483609e-001	1.123947e+000
1.574470971319522e-001	1.126740e+000
1.574471369046790e-001	1.129776e+000
1.574471795336274e-001	1.133026e+000
1.574472325885044e-001	1.137070e+000
1.574473084084063e-001	1.142807e+000
1.574474336381360e-001	1.152191e+000
1.574489587265695e-001	1.259399e+000
1.574507016847792e-001	1.367111e+000
1.574541876011985e-001	1.544495e+000
1.574611594340372e-001	1.802887e+000
1.574705307154531e-001	2.023590e+000
1.574810926037563e-001	2.158646e+000
1.574936955723537e-001	2.234619e+000
1.575092761451151e-001	2.272888e+000
1.575301310210977e-001	2.289459e+000
1.575589778809496e-001	2.294662e+000
1.576037199535582e-001	2.295639e+000
1.578570302592694e-001	2.295837e+000
1.578630000000000e-001	2.295853e+000
1.578630158333327e-001	2.295853e+000
1.578630474999979e-001	2.295853e+000
1.578630787219509e-001	2.295837e+000
1.578631067569079e-001	2.295807e+000
1.578631415382829e-001	2.295776e+000
1.578632096720493e-001	2.295700e+000
1.578632526312122e-001	2.295654e+000
1.578633026094890e-001	2.295547e+000
1.578633563361349e-001	2.295425e+000
1.578634137216363e-001	2.295258e+000
1.578634802068687e-001	2.294998e+000
1.578635600163028e-001	2.294617e+000
1.578636563962553e-001	2.294022e+000
1.578637734305507e-001	2.293137e+000
1.578639148769676e-001	2.291794e+000
1.578640887787978e-001	2.289764e+000
1.578643010205382e-001	2.286697e+000
1.578645649776982e-001	2.282013e+000
1.578648903474687e-001	2.274887e+000
1.578652994007144e-001	2.263855e+000
1.578658091040368e-001	2.247025e+000
1.578664558453566e-001	2.221130e+000
1.578671310764097e-001	2.189072e+000
1.578677986287067e-001	2.152451e+000
1.578684188534978e-001	2.113968e+000
1.578691760402944e-001	2.061661e+000
1.578700541410340e-001	1.994537e+000
1.578713371023366e-001	1.888290e+000
1.578719014387790e-001	1.838989e+000
1.578720922548341e-001	1.821716e+000
1.578724738869444e-001	1.786560e+000
1.578730000000000e-001	1.737640e+000
1.578730019518883e-001	1.737457e+000
1.578730058556651e-001	1.737091e+000
1.578735758070657e-001	1.684630e+000
1.578741457584663e-001	1.633861e+000
1.578747157098670e-001	1.584786e+000
1.578752856612676e-001	1.537403e+000
1.578758556126683e-001	1.491713e+000
1.578764255640689e-001	1.447715e+000
1.578769955154696e-001	1.405411e+000
1.578809929828275e-001	1.128998e+000
1.578836607129871e-001	9.674988e-001
1.578853723260877e-001	8.761139e-001
1.578864080118703e-001	8.251495e-001
1.578870525384929e-001	7.951508e-001
1.578876754140022e-001	7.673798e-001
1.578882934622936e-001	7.408752e-001
1.578888261509752e-001	7.188721e-001
1.578894367777095e-001	6.946564e-001
1.578900713789602e-001	6.705933e-001
1.578909330740684e-001	6.395874e-001
1.578919308019776e-001	6.061096e-001
1.578935612128903e-001	5.565796e-001
1.578959892931590e-001	4.938354e-001
1.579008454536963e-001	3.962555e-001
1.579073219426158e-001	3.045349e-001
1.579144025759484e-001	2.412567e-001
1.579212459064294e-001	2.062225e-001
1.579287221381016e-001	1.866760e-001
1.579369071877380e-001	1.783447e-001
1.579465987463230e-001	1.783600e-001
1.579579317166179e-001	1.852417e-001
1.579724848189884e-001	1.987305e-001
1.579912910803428e-001	2.182617e-001
1.580183097635609e-001	2.455750e-001
1.580599241994331e-001	2.821350e-001
1.581411220800194e-001	3.422089e-001
1.581570487062019e-001	3.519135e-001
1.582062934952701e-001	3.757019e-001
1.582500000000000e-001	3.923340e-001
1.582595661468132e-001	3.953400e-001
1.582700000000000e-001	3.984985e-001
1.582700322051432e-001	3.985138e-001
1.582700966154297e-001	3.985748e-001
1.582701816641547e-001	3.987274e-001
1.582702698899940e-001	3.989716e-001
1.582703499744095e-001	3.992767e-001
1.582704537759460e-001	3.998260e-001
1.582707411575775e-001	4.022369e-001
1.582709975766803e-001	4.055786e-001
1.582715104148859e-001	4.156189e-001
1.582724777012258e-001	4.435577e-001
1.582735791549420e-001	4.897003e-001
1.582752059139509e-001	5.833130e-001
1.582769852751570e-001	7.110291e-001
1.582778489101550e-001	7.830505e-001
1.582782727300039e-001	8.215485e-001
1.582784458717990e-001	8.377991e-001
1.582786328306869e-001	8.554840e-001
1.582787206566093e-001	8.637390e-001
1.582788300247634e-001	8.739777e-001
1.582789583908356e-001	8.858643e-001
1.582791253043796e-001	9.011688e-001
1.582794488614445e-001	9.304962e-001
1.582795327372860e-001	9.380188e-001
1.582797004889691e-001	9.528809e-001
1.582797196228821e-001	9.545746e-001
1.582797578907083e-001	9.579315e-001
1.582798076763332e-001	9.622955e-001
1.582798414639290e-001	9.652405e-001
1.582798678359806e-001	9.675446e-001
1.582798901614299e-001	9.694824e-001
1.582799108035008e-001	9.712830e-001
1.582799309691644e-001	9.730377e-001
1.582799519464978e-001	9.748688e-001
1.582799730105401e-001	9.766846e-001
