time	V(to_dekoder)
1.782721711012064e-001	7.100339e-001
1.782731981288644e-001	8.185401e-001
1.782743718747593e-001	9.321423e-001
1.782767193665490e-001	1.130674e+000
1.782814143501285e-001	1.443667e+000
1.782892601075993e-001	1.813799e+000
1.782971965834730e-001	2.047771e+000
1.783074791135910e-001	2.214774e+000
1.783185786324946e-001	2.306197e+000
1.783338395849007e-001	2.360117e+000
1.783519136613016e-001	2.383218e+000
1.783785378542466e-001	2.391728e+000
1.784150694917894e-001	2.393646e+000
1.784817380771212e-001	2.393810e+000
1.786813486826542e-001	2.393919e+000
1.786880000000000e-001	2.393923e+000
1.786880579063377e-001	2.393888e+000
1.786881737190129e-001	2.393774e+000
1.786882401536181e-001	2.393660e+000
1.786883279552125e-001	2.393433e+000
1.786883828700935e-001	2.393240e+000
1.786884563851882e-001	2.392905e+000
1.786885430450660e-001	2.392401e+000
1.786886822884744e-001	2.391361e+000
1.786888339553271e-001	2.389899e+000
1.786890546691773e-001	2.387155e+000
1.786893140727271e-001	2.382972e+000
1.786897135014993e-001	2.374560e+000
1.786902404832951e-001	2.359767e+000
1.786911243347150e-001	2.327541e+000
1.786918804866803e-001	2.293319e+000
1.786925271566502e-001	2.258435e+000
1.786931584105727e-001	2.219635e+000
1.786938175013055e-001	2.174468e+000
1.786946084882482e-001	2.114577e+000
1.786955904749548e-001	2.033687e+000
1.786963231323075e-001	1.969570e+000
1.786965346852947e-001	1.950238e+000
1.786969577912690e-001	1.910610e+000
1.786971537880514e-001	1.891959e+000
1.786975457816162e-001	1.854024e+000
1.786980000000000e-001	1.809604e+000
1.786980089025796e-001	1.808724e+000
1.786980267077389e-001	1.806964e+000
1.786986727806610e-001	1.744636e+000
1.786993188535830e-001	1.684540e+000
1.786999649265051e-001	1.626676e+000
1.787006109994272e-001	1.571044e+000
1.787012570723493e-001	1.517643e+000
1.787019031452713e-001	1.466473e+000
1.787025492181934e-001	1.417536e+000
1.787071073389664e-001	1.091346e+000
1.787080581591251e-001	1.031396e+000
1.787099597994423e-001	9.240965e-001
1.787110412484899e-001	8.663809e-001
1.787118051133105e-001	8.278972e-001
1.787124106884979e-001	7.986367e-001
1.787129925354510e-001	7.715087e-001
1.787135042965452e-001	7.484381e-001
1.787140275397760e-001	7.256522e-001
1.787146268759793e-001	7.004859e-001
1.787152794918667e-001	6.742015e-001
1.787160971404156e-001	6.428572e-001
1.787170826806541e-001	6.073844e-001
1.787185392697790e-001	5.593275e-001
1.787207243611637e-001	4.964833e-001
1.787249469407657e-001	3.982757e-001
1.787310035513580e-001	2.937113e-001
1.787380702074529e-001	2.102260e-001
1.787445482388016e-001	1.606067e-001
1.787513966058967e-001	1.273857e-001
1.787583835825318e-001	1.059751e-001
1.787662978595402e-001	9.114163e-002
1.787747833655779e-001	8.180069e-002
1.787846749553770e-001	7.582831e-002
1.787959325711433e-001	7.238828e-002
1.788098738629168e-001	7.049098e-002
1.788271114159040e-001	6.960806e-002
1.788505333983289e-001	6.926639e-002
1.788836381150827e-001	6.917574e-002
1.790950000000000e-001	6.916472e-002
1.790950333926503e-001	6.917850e-002
1.790951001779510e-001	6.923138e-002
1.790951812142218e-001	6.935404e-002
1.790952700096434e-001	6.957818e-002
1.790953592404045e-001	6.991328e-002
1.790954580778700e-001	7.042535e-002
1.790955702238669e-001	7.119620e-002
1.790957199215992e-001	7.255682e-002
1.790959474762011e-001	7.534601e-002
1.790963098286394e-001	8.170898e-002
1.790970345335160e-001	1.004954e-001
1.790981184126578e-001	1.413631e-001
1.790995093307334e-001	2.146328e-001
1.791011525806628e-001	3.252171e-001
1.791020819017233e-001	4.002384e-001
1.791031413578791e-001	4.968097e-001
1.791039572988200e-001	5.780977e-001
1.791045941141027e-001	6.460560e-001
1.791046334103914e-001	6.503695e-001
1.791047120029689e-001	6.590553e-001
1.791047737983501e-001	6.659130e-001
1.791048195352567e-001	6.710080e-001
1.791048578679673e-001	6.752878e-001
1.791049049773190e-001	6.805511e-001
1.791049319947398e-001	6.835691e-001
1.791049459651585e-001	6.851290e-001
1.791049739059959e-001	6.882483e-001
1.791050000000000e-001	6.911611e-001
1.791050026094004e-001	6.914523e-001
1.791050078282013e-001	6.920345e-001
1.791050182658029e-001	6.931981e-001
1.791050391410062e-001	6.955231e-001
1.791050636593022e-001	6.982491e-001
1.791059533231862e-001	7.927854e-001
1.791068429870701e-001	8.818669e-001
1.791077326509540e-001	9.654934e-001
1.791086223148380e-001	1.043665e+000
1.791095119787219e-001	1.116382e+000
1.791104016426059e-001	1.183643e+000
1.791112913064898e-001	1.245450e+000
1.791175679902695e-001	1.613642e+000
1.791251306372065e-001	1.912606e+000
1.791342627478604e-001	2.126777e+000
1.791444576170249e-001	2.255371e+000
1.791574098431805e-001	2.332876e+000
1.791731903765012e-001	2.371414e+000
1.791946429760454e-001	2.387923e+000
1.792237527557606e-001	2.392896e+000
1.792701307910291e-001	2.393765e+000
1.795128956665596e-001	2.393919e+000
1.795210000000000e-001	2.393923e+000
1.795210577254116e-001	2.393888e+000
1.795211731762346e-001	2.393775e+000
1.795212393517362e-001	2.393662e+000
1.795213271064987e-001	2.393436e+000
1.795213822115215e-001	2.393243e+000
1.795214555656130e-001	2.392910e+000
1.795215420045734e-001	2.392407e+000
1.795216807850553e-001	2.391374e+000
1.795218321744086e-001	2.389919e+000
1.795220522375813e-001	2.387189e+000
1.795223110013940e-001	2.383027e+000
1.795227088937527e-001	2.374671e+000
1.795232339772606e-001	2.359973e+000
1.795241142902024e-001	2.327964e+000
1.795248705859268e-001	2.293816e+000
1.795255183383343e-001	2.258942e+000
1.795261503589982e-001	2.220158e+000
1.795268074041894e-001	2.175195e+000
1.795275970902160e-001	2.115482e+000
1.795285740610250e-001	2.035052e+000
1.795293400000547e-001	1.968121e+000
1.795294681219406e-001	1.956467e+000
1.795297243657122e-001	1.932537e+000
1.795302368532555e-001	1.884041e+000
1.795303134392460e-001	1.876703e+000
1.795304666112270e-001	1.861862e+000
1.795306936560381e-001	1.839698e+000
1.795310000000000e-001	1.809601e+000
1.795310086048071e-001	1.808750e+000
1.795310258144215e-001	1.807049e+000
1.795316502775692e-001	1.746751e+000
1.795322747407170e-001	1.688550e+000
1.795328992038648e-001	1.632445e+000
1.795335236670126e-001	1.578435e+000
1.795341481301604e-001	1.526523e+000
1.795347725933082e-001	1.476706e+000
1.795353970564560e-001	1.428986e+000
1.795398027177191e-001	1.110708e+000
1.795407905832082e-001	1.047729e+000
1.795427663141863e-001	9.349465e-001
1.795439020639103e-001	8.737661e-001
1.795447077620746e-001	8.328817e-001
1.795453218859629e-001	8.030320e-001
1.795459139302382e-001	7.753195e-001
1.795465177862283e-001	7.480416e-001
1.795470651392615e-001	7.242063e-001
1.795476724575917e-001	6.987533e-001
1.795483164171692e-001	6.728854e-001
1.795491542724672e-001	6.408605e-001
1.795501378042848e-001	6.056043e-001
1.795516609113081e-001	5.556656e-001
1.795538984970008e-001	4.920394e-001
1.795583736683861e-001	3.899031e-001
1.795645562973233e-001	2.858386e-001
1.795715840253855e-001	2.054665e-001
1.795780600932616e-001	1.575692e-001
1.795849184368942e-001	1.254353e-001
1.795919622606204e-001	1.046181e-001
1.795999222307328e-001	9.026857e-002
1.796084919318165e-001	8.123499e-002
1.796184780400454e-001	7.549255e-002
1.796298976485146e-001	7.219564e-002
1.796440535865036e-001	7.039534e-002
1.796616511077774e-001	6.956710e-002
1.796856409640236e-001	6.925365e-002
1.797198418433225e-001	6.917346e-002
1.799280000000000e-001	6.916472e-002
1.799280309415335e-001	6.917649e-002
1.799280928246005e-001	6.922218e-002
1.799281719375803e-001	6.933473e-002
1.799282585941320e-001	6.954332e-002
1.799283513815911e-001	6.987932e-002
1.799284488622807e-001	7.037141e-002
1.799285627186253e-001	7.113513e-002
1.799287002611745e-001	7.235464e-002
1.799289243336063e-001	7.506590e-002
1.799293181250073e-001	8.202830e-002
1.799301057078092e-001	1.027087e-001
1.799311615838029e-001	1.432020e-001
1.799325895109660e-001	2.193507e-001
1.799341695063249e-001	3.258397e-001
1.799349664691205e-001	3.909197e-001
1.799365603947119e-001	5.388790e-001
1.799374154152238e-001	6.265675e-001
1.799375928303315e-001	6.458178e-001
1.799376451697845e-001	6.515690e-001
1.799377498486905e-001	6.631525e-001
1.799377906421880e-001	6.676862e-001
1.799378343758955e-001	6.725644e-001
1.799378748686386e-001	6.770874e-001
1.799379178669977e-001	6.818914e-001
1.799379560443324e-001	6.861550e-001
1.799380000000000e-001	6.910625e-001
1.799380043955668e-001	6.915529e-001
1.799380131867003e-001	6.925334e-001
1.799380307689674e-001	6.944923e-001
1.799380610650079e-001	6.978626e-001
1.799380977467168e-001	7.019327e-001
1.799381711101345e-001	7.100349e-001
1.799391981979831e-001	8.185471e-001
1.799403720126672e-001	9.321550e-001
1.799427196420353e-001	1.130695e+000
1.799474149007717e-001	1.443699e+000
1.799552605906718e-001	1.813817e+000
1.799631972789137e-001	2.047786e+000
1.799734797679452e-001	2.214782e+000
1.799845795998377e-001	2.306202e+000
1.799998406036931e-001	2.360119e+000
1.800179152242125e-001	2.383219e+000
1.800445397484087e-001	2.391729e+000
1.800810728368051e-001	2.393646e+000
1.801477435194279e-001	2.393810e+000
1.803473654609815e-001	2.393919e+000
1.803540000000000e-001	2.393923e+000
1.803540579113400e-001	2.393888e+000
1.803541737340200e-001	2.393774e+000
1.803542401773673e-001	2.393660e+000
1.803543279801378e-001	2.393433e+000
1.803543828884519e-001	2.393240e+000
1.803544564095365e-001	2.392905e+000
1.803545430754527e-001	2.392400e+000
1.803546823337546e-001	2.391361e+000
1.803548340077905e-001	2.389899e+000
1.803550547426478e-001	2.387154e+000
1.803553141640944e-001	2.382970e+000
1.803557136414303e-001	2.374556e+000
1.803562406782230e-001	2.359761e+000
1.803571246405578e-001	2.327528e+000
1.803578807890237e-001	2.293304e+000
1.803585274255396e-001	2.258419e+000
1.803591586555666e-001	2.219619e+000
1.803598178085729e-001	2.174446e+000
1.803606088353027e-001	2.114550e+000
1.803615909757355e-001	2.033645e+000
1.803623226126202e-001	1.969615e+000
1.803625367262308e-001	1.950046e+000
1.803629649534519e-001	1.909939e+000
1.803631435455577e-001	1.892953e+000
1.803635007297691e-001	1.858405e+000
1.803640000000000e-001	1.809606e+000
1.803640089903801e-001	1.808717e+000
1.803640269711404e-001	1.806940e+000
1.803646794158693e-001	1.744015e+000
1.803653318605981e-001	1.683362e+000
1.803659843053270e-001	1.624981e+000
1.803666367500559e-001	1.568873e+000
1.803672891947848e-001	1.515037e+000
1.803679416395136e-001	1.463473e+000
1.803685940842425e-001	1.414181e+000
1.803731971588651e-001	1.085695e+000
1.803741375059811e-001	1.026600e+000
1.803760182002132e-001	9.208506e-001
1.803770843666330e-001	8.641117e-001
1.803778362703279e-001	8.263159e-001
1.803784403528066e-001	7.971840e-001
1.803790205321178e-001	7.701681e-001
1.803794967070975e-001	7.487135e-001
1.803800083967878e-001	7.264255e-001
1.803806056330260e-001	7.013220e-001
1.803812599862382e-001	6.749325e-001
1.803820704924282e-001	6.438149e-001
1.803830526455281e-001	6.083920e-001
1.803844841112263e-001	5.610197e-001
1.803866397384309e-001	4.986844e-001
1.803907506887007e-001	4.022362e-001
1.803967568215626e-001	2.973277e-001
1.804038384719015e-001	2.124262e-001
1.804103187183563e-001	1.620033e-001
1.804171606212069e-001	1.282903e-001
1.804241241441740e-001	1.066011e-001
1.804320166162447e-001	9.154688e-002
1.804404663442932e-001	8.206261e-002
1.804503143770069e-001	7.598487e-002
1.804615019376804e-001	7.247826e-002
1.804753465017039e-001	7.053611e-002
1.804924276417415e-001	6.962758e-002
1.805155979935959e-001	6.927261e-002
1.805482294080934e-001	6.917691e-002
1.807610000000000e-001	6.916472e-002
1.807610309415328e-001	6.917649e-002
1.807610928245984e-001	6.922218e-002
1.807611719375592e-001	6.933473e-002
1.807612585940946e-001	6.954332e-002
1.807613513815680e-001	6.987932e-002
1.807614488622580e-001	7.037141e-002
1.807615627186051e-001	7.113513e-002
1.807617002611295e-001	7.235464e-002
1.807619243335460e-001	7.506590e-002
1.807623181248614e-001	8.202830e-002
1.807631057074920e-001	1.027087e-001
1.807641615834622e-001	1.432020e-001
1.807655895104540e-001	2.193507e-001
1.807671695058265e-001	3.258396e-001
1.807679664695655e-001	3.909197e-001
1.807695603970434e-001	5.388793e-001
1.807704154172446e-001	6.265677e-001
1.807705928319811e-001	6.458180e-001
1.807706451705270e-001	6.515691e-001
1.807707498476189e-001	6.631523e-001
1.807707906458163e-001	6.676866e-001
1.807708343777000e-001	6.725646e-001
1.807708748708942e-001	6.770877e-001
1.807709178690610e-001	6.818916e-001
1.807709560471288e-001	6.861553e-001
1.807710000000000e-001	6.910625e-001
1.807710043952871e-001	6.915529e-001
1.807710131858614e-001	6.925333e-001
1.807710307670098e-001	6.944922e-001
1.807710610625047e-001	6.978623e-001
1.807710977419592e-001	7.019322e-001
1.807711711008683e-001	7.100338e-001
1.807721981255951e-001	8.185397e-001
1.807733718681400e-001	9.321417e-001
1.807757193532298e-001	1.130673e+000
1.807804143234094e-001	1.443665e+000
1.807882600841529e-001	1.813798e+000
1.807961965496778e-001	2.047770e+000
1.808064790817759e-001	2.214774e+000
1.808175785854259e-001	2.306197e+000
1.808328395352904e-001	2.360117e+000
1.808509135851599e-001	2.383218e+000
1.808775377618855e-001	2.391728e+000
1.809140693286507e-001	2.393646e+000
1.809807378114629e-001	2.393810e+000
1.811803478624973e-001	2.393919e+000
1.811870000000000e-001	2.393923e+000
1.811870579060041e-001	2.393888e+000
1.811871737180122e-001	2.393774e+000
1.811872401523461e-001	2.393660e+000
1.811873279537981e-001	2.393433e+000
1.811873828688227e-001	2.393240e+000
1.811874563838007e-001	2.392905e+000
1.811875430434095e-001	2.392401e+000
1.811876822863295e-001	2.391361e+000
1.811878339528000e-001	2.389899e+000
1.811880546659699e-001	2.387155e+000
1.811883140687260e-001	2.382972e+000
1.811887134958581e-001	2.374560e+000
1.811892404754028e-001	2.359767e+000
1.811901243230980e-001	2.327542e+000
1.811908804752709e-001	2.293320e+000
1.811915271465276e-001	2.258435e+000
1.811921584013690e-001	2.219635e+000
1.811928174897696e-001	2.174469e+000
1.811936084752278e-001	2.114578e+000
1.811945904561683e-001	2.033689e+000
1.811953231517744e-001	1.969568e+000
1.811955346087879e-001	1.950245e+000
1.811959575228149e-001	1.910635e+000
1.811961541719460e-001	1.891921e+000
1.811965474702082e-001	1.853860e+000
1.811970000000000e-001	1.809604e+000
1.811970088992636e-001	1.808724e+000
1.811970266977909e-001	1.806965e+000
1.811976725300652e-001	1.744660e+000
1.811983183623395e-001	1.684585e+000
1.811989641946139e-001	1.626740e+000
1.811996100268882e-001	1.571126e+000
1.812002558591626e-001	1.517741e+000
1.812009016914369e-001	1.466587e+000
1.812015475237112e-001	1.417663e+000
1.812061039466861e-001	1.091560e+000
1.812070551661461e-001	1.031577e+000
1.812089576050660e-001	9.242187e-001
1.812100396377848e-001	8.664659e-001
1.812108039574244e-001	8.279560e-001
1.812114095995527e-001	7.986901e-001
1.812119915234223e-001	7.715573e-001
1.812125044381726e-001	7.484340e-001
1.812130280223018e-001	7.256333e-001
1.812136274387968e-001	7.004643e-001
1.812142799591757e-001	6.741846e-001
1.812150978286087e-001	6.428329e-001
1.812160833848152e-001	6.073614e-001
1.812175407237967e-001	5.592834e-001
1.812197264992319e-001	4.964283e-001
1.812239522632460e-001	3.981698e-001
1.812300104617604e-001	2.936111e-001
1.812370766239849e-001	2.101655e-001
1.812435546263626e-001	1.605681e-001
1.812504031103211e-001	1.273610e-001
1.812573907930865e-001	1.059579e-001
1.812653056316891e-001	9.113053e-002
1.812737921789817e-001	8.179349e-002
1.812836849318972e-001	7.582402e-002
1.812949445458715e-001	7.238581e-002
1.813088884771193e-001	7.048975e-002
1.813261304519035e-001	6.960753e-002
1.813495593819366e-001	6.926622e-002
1.813826774454259e-001	6.917571e-002
1.815940000000000e-001	6.916472e-002
1.815940298641800e-001	6.917566e-002
1.815940895925400e-001	6.921840e-002
1.815941679812192e-001	6.932686e-002
1.815942536720228e-001	6.952893e-002
1.815943483481332e-001	6.986663e-002
1.815944453918104e-001	7.035135e-002
1.815945597678753e-001	7.111187e-002
1.815946942385254e-001	7.229410e-002
1.815949169081837e-001	7.496037e-002
1.815953003402104e-001	8.164469e-002
1.815960672042636e-001	1.015061e-001
1.815971201274836e-001	1.413482e-001
1.815985273147888e-001	2.155403e-001
1.816001087962239e-001	3.216186e-001
1.816010201961104e-001	3.950713e-001
1.816021772002269e-001	5.004451e-001
1.816029408814273e-001	5.763371e-001
1.816035909389307e-001	6.457135e-001
1.816036363726493e-001	6.507019e-001
1.816037272400867e-001	6.607488e-001
1.816037830523766e-001	6.669464e-001
1.816038274094741e-001	6.718906e-001
1.816038664496136e-001	6.762504e-001
1.816039106473673e-001	6.811883e-001
1.816039468979057e-001	6.852371e-001
1.816039532106679e-001	6.859420e-001
1.816039658361925e-001	6.873515e-001
1.816039747489509e-001	6.883464e-001
1.816039821744833e-001	6.891752e-001
1.816039851489352e-001	6.895072e-001
1.816039910978390e-001	6.901713e-001
1.816040000000000e-001	6.911650e-001
1.816040008902161e-001	6.912644e-001
1.816040026706483e-001	6.914631e-001
1.816040062315127e-001	6.918604e-001
1.816040133532415e-001	6.926546e-001
1.816040275966991e-001	6.942417e-001
1.816048934722650e-001	7.866299e-001
1.816057593478309e-001	8.737974e-001
1.816066252233968e-001	9.557441e-001
1.816074910989627e-001	1.032470e+000
1.816083569745285e-001	1.103975e+000
1.816092228500944e-001	1.170260e+000
1.816100887256603e-001	1.231323e+000
1.816161736237547e-001	1.594137e+000
1.816237570511426e-001	1.900722e+000
1.816327445849163e-001	2.117772e+000
1.816429316231345e-001	2.250562e+000
1.816556491539845e-001	2.329907e+000
1.816713361225338e-001	2.370141e+000
1.816923400506031e-001	2.387439e+000
1.817210646407872e-001	2.392782e+000
1.817660292160571e-001	2.393756e+000
1.820200000000000e-001	2.393923e+000
1.820200583767729e-001	2.393888e+000
1.820201751303185e-001	2.393771e+000
1.820202424243827e-001	2.393655e+000
1.820203303409042e-001	2.393425e+000
1.820203846127118e-001	2.393233e+000
1.820204587334578e-001	2.392893e+000
1.820205459512213e-001	2.392381e+000
1.820206866402759e-001	2.391324e+000
1.820208389599840e-001	2.389845e+000
1.820210617183921e-001	2.387054e+000
1.820213227937926e-001	2.382813e+000
1.820217269308118e-001	2.374235e+000
1.820222591086923e-001	2.359173e+000
1.820231536072724e-001	2.326302e+000
1.820239093872532e-001	2.291862e+000
1.820245528456625e-001	2.256952e+000
1.820251818082078e-001	2.218111e+000
1.820258468204125e-001	2.172355e+000
1.820266416733862e-001	2.111938e+000
1.820276385954935e-001	2.029681e+000
1.820282716922468e-001	1.974049e+000
1.820287338064934e-001	1.931605e+000
1.820290757715068e-001	1.899397e+000
1.820293160699733e-001	1.876396e+000
1.820295194030670e-001	1.856738e+000
1.820295933338126e-001	1.849541e+000
1.820297411953039e-001	1.835052e+000
1.820300000000000e-001	1.809585e+000
1.820300085056878e-001	1.808744e+000
1.820300255170634e-001	1.807063e+000
1.820306427869776e-001	1.747441e+000
1.820312600568918e-001	1.689872e+000
1.820318773268060e-001	1.634354e+000
1.820324945967202e-001	1.580889e+000
1.820331118666344e-001	1.529475e+000
1.820337291365486e-001	1.480114e+000
1.820343464064628e-001	1.432804e+000
1.820387013186133e-001	1.117623e+000
1.820397900466510e-001	1.048285e+000
1.820419675027263e-001	9.244889e-001
1.820431313385969e-001	8.622779e-001
1.820439090484381e-001	8.232391e-001
1.820445128822277e-001	7.942119e-001
1.820450902581216e-001	7.674153e-001
1.820455416186287e-001	7.471431e-001
1.820460651419136e-001	7.244086e-001
1.820466643947033e-001	6.993026e-001
1.820473430339067e-001	6.720309e-001
1.820481297194029e-001	6.419645e-001
1.820491716622956e-001	6.045986e-001
1.820506131458416e-001	5.573160e-001
1.820529390105636e-001	4.910336e-001
1.820571866133439e-001	3.933325e-001
1.820632123658034e-001	2.907208e-001
1.820702739806115e-001	2.084369e-001
1.820767574971464e-001	1.594283e-001
1.820836250675109e-001	1.265651e-001
1.820906241845335e-001	1.054263e-001
1.820985626805181e-001	9.078137e-002
1.821070739789416e-001	8.157342e-002
1.821170120974246e-001	7.568981e-002
1.821283265005322e-001	7.231007e-002
1.821423626778306e-001	7.045139e-002
1.821597334070085e-001	6.959123e-002
1.821833948674127e-001	6.926107e-002
1.822169178726314e-001	6.917477e-002
1.824270000000000e-001	6.916472e-002
1.824270123555906e-001	6.916653e-002
1.824270370667718e-001	6.917441e-002
1.824270864891342e-001	6.920952e-002
1.824271617900776e-001	6.931751e-002
1.824272725296489e-001	6.958577e-002
1.824273575373104e-001	6.989648e-002
1.824274477235483e-001	7.035728e-002
1.824275609846311e-001	7.112146e-002
1.824277076388340e-001	7.243035e-002
1.824279355750692e-001	7.517976e-002
1.824282903719546e-001	8.131085e-002
1.824289999657253e-001	9.944409e-002
1.824300766180737e-001	1.394995e-001
1.824314488848983e-001	2.109666e-001
1.824330888339625e-001	3.207611e-001
1.824341289150238e-001	4.039628e-001
1.824349198378774e-001	4.751656e-001
1.824360033671691e-001	5.830050e-001
1.824362846266853e-001	6.125616e-001
1.824364374809676e-001	6.290416e-001
1.824366942914354e-001	6.571540e-001
1.824367927138630e-001	6.680333e-001
1.824368031551447e-001	6.691957e-001
1.824368240377081e-001	6.715263e-001
1.824368576120000e-001	6.752766e-001
1.824368932278754e-001	6.792561e-001
1.824369280690670e-001	6.831481e-001
1.824369553772957e-001	6.861974e-001
1.824370000000000e-001	6.911789e-001
1.824370044622705e-001	6.916767e-001
1.824370133868113e-001	6.926720e-001
1.824370312358930e-001	6.946605e-001
1.824370620675860e-001	6.980900e-001
1.824370996722807e-001	7.022617e-001
1.824371748816701e-001	7.105652e-001
1.824382278131219e-001	8.216526e-001
1.824394311633525e-001	9.377077e-001
1.824418378638137e-001	1.139881e+000
1.824466512647362e-001	1.457671e+000
1.824544691380501e-001	1.821618e+000
1.824624970219844e-001	2.054322e+000
1.824727634163842e-001	2.218023e+000
1.824839981781464e-001	2.308450e+000
1.824992836442797e-001	2.361058e+000
1.825175940280830e-001	2.383643e+000
1.825443664715717e-001	2.391838e+000
1.825815331066024e-001	2.393660e+000
1.826491336858422e-001	2.393811e+000
1.828434023169589e-001	2.393918e+000
1.828530000000000e-001	2.393923e+000
1.828530581613368e-001	2.393888e+000
1.828531744840105e-001	2.393773e+000
1.828532413573665e-001	2.393657e+000
1.828533292220356e-001	2.393429e+000
1.828533838104643e-001	2.393236e+000
1.828534576260285e-001	2.392899e+000
1.828535445908082e-001	2.392390e+000
1.828536845819436e-001	2.391342e+000
1.828538366130564e-001	2.389870e+000
1.828540583827788e-001	2.387102e+000
1.828543186914028e-001	2.382888e+000
1.828547205653918e-001	2.374389e+000
1.828552503248501e-001	2.359454e+000
1.828561397372809e-001	2.326891e+000
1.828568956925170e-001	2.292554e+000
1.828575406791158e-001	2.257655e+000
1.828581707331722e-001	2.218833e+000
1.828588329475050e-001	2.173356e+000
1.828596259538925e-001	2.113189e+000
1.828606157401387e-001	2.031585e+000
1.828612965059845e-001	1.971878e+000
1.828616384683085e-001	1.940418e+000
1.828623223929564e-001	1.875376e+000
1.828630000000000e-001	1.809651e+000
1.828630093261363e-001	1.808729e+000
1.828630279784089e-001	1.806885e+000
1.828637047894431e-001	1.741671e+000
1.828643816004774e-001	1.678887e+000
1.828650584115116e-001	1.618534e+000
1.828657352225458e-001	1.560612e+000
1.828664120335801e-001	1.505120e+000
1.828670888446143e-001	1.452059e+000
1.828677656556486e-001	1.401429e+000
1.828725406374334e-001	1.064283e+000
1.828734423658844e-001	1.008326e+000
1.828752458227864e-001	9.082730e-001
1.828762562249248e-001	8.550956e-001
1.828769633275625e-001	8.198750e-001
1.828775682795466e-001	7.909402e-001
1.828781510653199e-001	7.640057e-001
1.828785937150624e-001	7.442101e-001
1.828791176745080e-001	7.215563e-001
1.828797184507983e-001	6.965024e-001
1.828804148567290e-001	6.686637e-001
1.828812204630742e-001	6.380754e-001
1.828823043256535e-001	5.995453e-001
1.828838060553126e-001	5.509184e-001
1.828862834058182e-001	4.818314e-001
1.828908880439739e-001	3.792999e-001
1.828970622390905e-001	2.785656e-001
1.829040706867378e-001	2.010734e-001
1.829105545736530e-001	1.547086e-001
1.829174496103129e-001	1.234941e-001
1.829245330050014e-001	1.033074e-001
1.829325508782115e-001	8.941437e-002
1.829411931099857e-001	8.069384e-002
1.829512920815539e-001	7.516702e-002
1.829628644455245e-001	7.201255e-002
1.829772588198562e-001	7.030436e-002
1.829952116384786e-001	6.952915e-002
1.830198199101037e-001	6.924213e-002
1.830551493696788e-001	6.917151e-002
1.832600000000000e-001	6.916472e-002
1.832600192726339e-001	6.916918e-002
1.832600578179017e-001	6.918897e-002
1.832601349084373e-001	6.926941e-002
1.832602096287596e-001	6.942384e-002
1.832603590694042e-001	6.993645e-002
1.832604686996060e-001	7.049374e-002
1.832605914046717e-001	7.134791e-002
1.832607117765643e-001	7.245500e-002
1.832609525203495e-001	7.553040e-002
1.832614340079199e-001	8.479744e-002
1.832623969830608e-001	1.124451e-001
1.832634529692600e-001	1.567637e-001
1.832650388648979e-001	2.481765e-001
1.832666043887368e-001	3.583933e-001
1.832668689523222e-001	3.798142e-001
1.832673980794931e-001	4.271853e-001
1.832684563338348e-001	5.276406e-001
1.832691075404871e-001	5.937533e-001
1.832695174942789e-001	6.377605e-001
1.832696708817179e-001	6.544813e-001
1.832696932251221e-001	6.569463e-001
1.832697379119305e-001	6.619027e-001
1.832698057526409e-001	6.694503e-001
1.832698466376459e-001	6.740113e-001
1.832698932361520e-001	6.792169e-001
1.832699396559404e-001	6.844024e-001
1.832699509250035e-001	6.856607e-001
1.832699734631297e-001	6.881768e-001
1.832700000000000e-001	6.911391e-001
1.832700026536870e-001	6.914352e-001
1.832700079610611e-001	6.920273e-001
1.832700185758092e-001	6.932107e-001
1.832700398053055e-001	6.955751e-001
1.832700645609934e-001	6.983274e-001
1.832709628388126e-001	7.937278e-001
1.832718611166317e-001	8.835814e-001
1.832727593944508e-001	9.678881e-001
1.832736576722700e-001	1.046648e+000
1.832745559500892e-001	1.119861e+000
1.832754542279083e-001	1.187527e+000
1.832763525057274e-001	1.249646e+000
1.832826899618373e-001	1.619568e+000
1.832902452662375e-001	1.916199e+000
1.832994225538827e-001	2.129494e+000
1.833096191216140e-001	2.256816e+000
1.833226452251506e-001	2.333766e+000
1.833384539538221e-001	2.371794e+000
1.833600478384040e-001	2.388065e+000
1.833892765694688e-001	2.392929e+000
1.834361037599598e-001	2.393768e+000
1.836760000000000e-001	2.393918e+000
1.836860000000000e-001	2.393923e+000
1.836860583751436e-001	2.393888e+000
1.836861751254308e-001	2.393771e+000
1.836862424273964e-001	2.393655e+000
1.836863303427053e-001	2.393425e+000
1.836863846073159e-001	2.393233e+000
1.836864587366778e-001	2.392893e+000
1.836865459510530e-001	2.392381e+000
1.836866866493293e-001	2.391324e+000
1.836868389619438e-001	2.389845e+000
1.836870617335233e-001	2.387054e+000
1.836873228019333e-001	2.382813e+000
1.836877269624853e-001	2.374234e+000
1.836882591330587e-001	2.359172e+000
1.836891536805423e-001	2.326299e+000
1.836899094670100e-001	2.291858e+000
1.836905529138255e-001	2.256948e+000
1.836911818665761e-001	2.218107e+000
1.836918468945041e-001	2.172349e+000
1.836926417569919e-001	2.111931e+000
1.836936387183334e-001	2.029671e+000
1.836942715594158e-001	1.974060e+000
1.836947343178353e-001	1.931558e+000
1.836950744831610e-001	1.899518e+000
1.836953196693485e-001	1.876051e+000
1.836955096276250e-001	1.857683e+000
1.836956200834471e-001	1.846924e+000
1.836957790883557e-001	1.831336e+000
